,Month,Day,Community Area,Domestic,Arrest,Location Description_RESIDENCE,Location Description_STREET,Primary Type_BATTERY,Primary Type_THEFT,SocioEconomic-Status_Low Income,SocioEconomic-Status_Moderate Income
1062024,11,23,61,True,True,0,0,0,0,0,0
1062035,11,23,24,False,True,1,0,1,0,1,0
1062036,11,23,25,False,True,0,1,1,0,0,1
1062069,11,23,21,True,True,1,0,1,0,0,1
1062089,11,23,27,True,True,0,0,1,0,0,0
1062110,11,23,53,True,True,0,1,1,0,0,1
1062272,11,23,61,False,True,0,1,1,0,0,0
1062310,11,23,9,True,True,1,0,1,0,1,0
1062316,11,23,45,True,True,1,0,0,0,0,1
1062355,11,23,53,True,True,1,0,1,0,0,1
1062363,11,23,27,True,True,1,0,1,0,0,0
1062394,11,23,71,False,True,1,0,1,0,0,1
1062396,11,23,71,True,True,0,0,1,0,0,1
1062406,11,23,43,True,True,0,0,1,0,0,1
1062419,11,23,24,True,True,0,0,1,0,1,0
1062422,11,23,28,True,True,1,0,1,0,0,1
1062480,11,23,30,True,True,0,0,1,0,0,0
1062536,11,23,42,False,True,0,0,0,0,0,1
1062861,11,23,29,False,True,0,1,0,1,0,0
1062929,11,23,2,True,True,0,0,1,0,0,1
1062950,11,23,68,True,True,1,0,1,0,0,0
1062968,11,23,68,True,True,1,0,0,0,0,0
1063131,11,23,64,False,True,0,0,1,0,1,0
1063133,11,23,31,True,True,0,0,1,0,0,0
1063269,11,23,29,True,True,0,0,1,0,0,0
1063270,11,23,49,False,True,0,1,1,0,0,1
1063300,11,24,25,True,True,0,0,1,0,0,1
1063306,11,24,46,False,True,1,0,1,0,0,0
1063330,11,24,33,False,True,1,0,1,0,1,0
1063357,11,24,26,False,True,0,0,1,0,0,0
1063385,11,24,60,False,True,0,1,0,0,0,1
1063390,11,24,25,False,True,0,0,0,0,0,1
1063448,11,24,30,True,True,0,0,1,0,0,0
1063468,11,24,24,True,True,1,0,1,0,1,0
1063490,11,24,60,False,True,0,1,1,0,0,1
1063498,11,24,71,False,True,0,0,0,1,0,1
1063543,11,24,21,False,True,0,0,1,0,0,1
1063592,11,24,69,True,True,1,0,1,0,0,1
1063615,11,24,20,True,True,1,0,1,0,0,1
1063641,11,24,69,True,True,0,0,1,0,0,1
1063748,11,24,73,True,True,1,0,1,0,0,1
1063823,11,24,43,True,True,0,0,1,0,0,1
1063829,11,24,68,True,True,0,0,0,0,0,0
1063836,11,24,22,False,True,0,1,0,1,1,0
1063846,11,24,43,True,True,0,0,1,0,0,1
1063862,11,24,69,True,True,1,0,1,0,0,1
1063887,11,24,15,False,True,0,0,1,0,0,1
1063965,11,24,67,True,True,1,0,1,0,0,0
1063989,11,24,19,True,True,0,1,1,0,0,1
1063993,11,24,66,False,True,0,1,1,0,0,0
1064020,11,24,71,True,True,1,0,1,0,0,1
1064021,11,24,67,False,True,1,0,1,0,0,0
1064056,11,24,22,True,True,1,0,1,0,1,0
1064081,11,24,44,True,True,1,0,1,0,0,1
1064085,11,24,32,False,True,0,1,1,0,1,0
